OID|RECEIPT_TYPE|PURPOSE|DATE|AMOUNT|PAYER_PAYEE_ID|RPT_ID
382918|1201|VOID PAYMENT DISBURSED 7/6/12-PLAYER MARKETING|2012-11-05|6828|1370954|529392
382919|1201|VOID PAYMENT DISBURSED 5/11/12-PLAYER MARKETING|2012-05-24|10000|1370955|529392
382920|1201|VOID PAYMENT DISBURSED 8/9/12-PLAYER MARKETING|2012-11-09|7007|1370956|529392
382921|1201|VOID PAYMENT DISBURSED 5/11/12-PLAYER MARKETING|2012-06-19|10000|1370957|529392
382922|1201|VOID PAYMENTDISBURSED 12/6/12|2013-01-15|14355|1370958|529392
382923|1201|VOID PAYMENT DISBURSED 8/21/12-PLAYER MARKETING|2012-09-28|7154|1370959|529392
382924|1201|VOID PAYMENT 7/12/12-PLAYER MARKETING|2012-08-08|8000|1370960|529392
382925|1201|VOID PAYMENT DISBURSED 7/26/12-PLAYER MARKETING|2012-08-08|18000|1370961|529392
382926|1201|VOID PAYMENT 6/26/12-PLAYER MARKETING|2012-07-16|12000|1370961|529392
382927|1201|VOID PAYMENT DISBURSED DISBURSED 9/18/12|2012-12-11|11250|1370962|529392
382928|1201|VOID PAYMENT DISBURSED 7/6/12-PLAYER MARKETING|2012-07-24|15000|1370963|529392
382929|1201|VOID PAYMENT DISBURSED 10/8/12-PLAYER MARKETING|2012-10-22|22150|1370964|529392
382930|1201|VOID PAYMENT 8/9/12-PLAYER MARKETING|2012-09-24|11022|1370965|529392
382931|1201|VOID PAYMENT 7/26/12-PLAYER MARKETING|2012-11-09|12000|1370966|529392
382932|1201|REFUND OF 10/11/12 DISBURSEMENT  FOR $9286|2012-10-25|8936|1370967|529392
382933|1201|SPONSORSHIP|2012-03-01|20000|1370968|529392
382934|1201|SECURITY DEPOSIT|2012-05-30|52339|1370969|529392
382935|1201|SUPER BOWL TICKETS|2013-01-25|5025|1370971|529392
382936|1201|DEPOSIT ERROR BY BANK|2012-10-23|29000|1370972|529392
382937|1201|VOID CHECK DISBURSED 5/24/12|2012-06-06|6688|1370974|529392
382938|1201|RETAINER REFUND|2012-06-27|6403|1370975|529392
382939|1201|SPONSORSHIP|2012-05-03|15000|1370976|529392
382940|1201|VOID CHECK DISBURSED 7/19/12|2012-11-15|5870|1370978|529392
382941|1201|VOID CHECK DISBURSED 8/30/12|2012-09-17|10000|1370979|529392
382942|1201|LEGAL RETAINER REFUND|2012-03-29|8000|1370980|529392
382943|1201|PLAYER MARKETING|2012-05-30|16059|1370981|529392
382944|1201|SB PACKAGE|2013-02-01|140250|1370982|529392
382945|1201|SBXLVII ROOMS|2013-02-14|38409|1370982|529392
382946|1201|PLAYER MARKETING|2013-02-26|5000|1370983|529392
382947|1201|PLAYER MARKETING|2012-10-12|28000|1370984|529392
382948|1201|PLAYER MARKETING|2012-04-10|7466|1370985|529392
382949|1201|PLAYER MARKETING|2013-02-07|20000|1370986|529392
382950|1201|PLAYER MARKETING|2013-02-07|7500|1370986|529392
382951|1201|PLAYER MARKETING|2013-01-18|8250|1370987|529392
382952|1201|PLAYER MARKETING|2013-01-30|19800|1370987|529392
382953|1201|PLAYER MARKETING|2012-03-06|69311|1370987|529392
382954|1201|PLAYER MARKETING|2012-03-30|33000|1370987|529392
382955|1201|PLAYER MARKETING|2012-04-13|24750|1370987|529392
382956|1201|PLAYER MARKETING|2012-05-17|20000|1370987|529392
382957|1201|PLAYER MARKETING|2012-06-07|10000|1370987|529392
382958|1201|PLAYER MARKETING|2012-09-28|8250|1370987|529392
382959|1201|PLAYER MARKETING|2012-03-20|679750|1370988|529392
382960|1201|MEDICAL LOSS REBATE|2012-07-13|159783|1370989|529392
382961|1201|RETAINER REFUND|2012-12-05|14562|1370990|529392
382962|1201|SUPER BOWL TICKETS PURCHASE|2013-01-25|5025|1370992|529392
382963|1201|SBXLVII ROOMS|2013-01-30|7821|1370992|529392
382964|1201|PLAYER MARKETING|2012-07-05|11405|1370994|529392
382965|1201|PLAYER MARKETING|2013-02-25|40000|1370994|529392
382966|1201|PLAYER MARKETING|2012-05-03|13725|1370994|529392
382967|1201|PLAYER MARKETING|2012-07-05|6031|1370994|529392
382968|1201|PLAYER MARKETING|2012-11-14|16500|1370994|529392
382969|1201|PLAYER MARKETING|2013-01-16|7300|1370994|529392
382970|1201|PLAYER MARKETING|2013-02-25|11050|1370994|529392
382971|1201|ROYALTY|2012-10-12|8292|1370995|529392
382972|1201|ROYALTY|2012-12-14|8636|1370995|529392
382973|1201|ROYALTY|2013-01-09|5650|1370995|529392
382974|1201|ROYALTY|2013-02-08|14877|1370995|529392
382975|1201|SUPER BOWL TICKETS|2013-01-25|5700|1370996|529392
382976|1201|SPONSORSHIP- SMOCKS & JOCKS EVENT|2013-01-25|7500|1370997|529392
382977|1201|PLAYER MARKETING|2012-03-06|70000|1370998|529392
382978|1201|PLAYER MARKETING|2012-03-12|216000|1370998|529392
382979|1201|PLAYER MARKETING|2012-03-16|5000|1370998|529392
382980|1201|PLAYER MARKETING|2012-11-19|435000|1370998|529392
382981|1201|PLAYER MARKETING|2013-01-17|100643|1370998|529392
382982|1201|PLAYER MARKETING|2013-02-15|27690|1370998|529392
382983|1201|SPONSORSHIP|2012-03-06|250000|1370998|529392
382984|1201|PLAYER MARKETING|2012-06-06|1050000|1370998|529392
382985|1201|ROYALTY|2012-03-21|95625|1370999|529392
382986|1201|PLAYER MARKETING|2012-09-10|75000|1370999|529392
382987|1201|ROYALTY|2012-09-10|26866|1370999|529392
382988|1201|PLAYER MARKETING|2012-10-22|10000|1370999|529392
382989|1201|PLAYER MARKETING|2012-12-20|7500|1370999|529392
382990|1201|ROYALTY|2013-01-16|276884|1370999|529392
382991|1201|ROYALTY|2012-04-25|5000|1371000|529392
382992|1201|ROYALTY|2012-09-14|5000|1371000|529392
382993|1201|ROYALTY|2012-04-13|6000|1371001|529392
382994|1201|ROYALTY|2012-03-27|35000|1371002|529392
382995|1201|ROYALTY|2012-09-18|316482|1371004|529392
382996|1201|ROYALTY|2012-03-09|250000|1371004|529392
382997|1201|ROYALTY|2012-03-16|7754|1371004|529392
382998|1201|ROYALTY|2012-09-07|250000|1371004|529392
382999|1201|ROYALTY|2012-12-19|632227|1371004|529392
383000|1201|ROYALTY|2012-03-13|15000|1371005|529392
383001|1201|ROYALTY|2012-09-14|15000|1371005|529392
383002|1201|ROYALTY|2012-08-02|25136|1371006|529392
383003|1201|ROYALTY|2013-01-09|36371|1371006|529392
383004|1201|ROYALTY|2012-04-10|259182|1371006|529392
383005|1201|ROYALTY|2012-07-10|13605|1371006|529392
383006|1201|ROYALTY|2012-06-19|8391|1371007|529392
383007|1201|ROYALTY|2013-01-09|9227|1371007|529392
383008|1201|ROYALTY|2012-03-05|5000|1371008|529392
383009|1201|ROYALTY|2012-09-11|6585|1371008|529392
383010|1201|ROYALTY|2012-10-22|5000|1371008|529392
383011|1201|ROYALTY|2012-09-28|12510|1371009|529392
383012|1201|ROYALTY|2013-01-09|27881|1371009|529392
383013|1201|ROYALTY|2012-03-30|24067|1371009|529392
383014|1201|ROYALTY|2012-07-05|17357|1371009|529392
383015|1201|ROYALTY|2012-05-30|28750|1371010|529392
383016|1201|ROYALTY|2012-11-09|28750|1371010|529392
383017|1201|ROYALTY|2012-03-27|27736|1371011|529392
383018|1201|ROYALTY|2012-07-02|475592|1371011|529392
383019|1201|ROYALTY|2012-09-25|901964|1371011|529392
383020|1201|ROYALTY|2012-12-20|448383|1371011|529392
383021|1201|ROYALTY|2012-04-25|6262|1371012|529392
383022|1201|ROYALTY|2012-04-17|7235|1371013|529392
383023|1201|ROYALTY|2012-08-09|30000|1371014|529392
383024|1201|ROYALTY|2012-12-14|30000|1371014|529392
383025|1201|ROYALTY|2012-06-26|7754|1371015|529392
383026|1201|ROYALTY|2012-03-13|55000|1371016|529392
383027|1201|ROYALTY|2012-08-30|55000|1371016|529392
383028|1201|ROYALTY|2012-04-02|99876|1371017|529392
383029|1201|ROYALTY|2012-06-27|125000|1371017|529392
383030|1201|ROYALTY|2012-09-25|30957|1371017|529392
383031|1201|ROYALTY|2012-10-05|94044|1371017|529392
383032|1201|ROYALTY|2013-01-09|58759|1371017|529392
383033|1201|ROYALTY|2012-04-12|38714|1371018|529392
383034|1201|ROYALTY|2012-08-13|20397|1371018|529392
383035|1201|ROYALTY|2012-04-02|20000|1371019|529392
383036|1201|ROYALTY|2012-05-10|7500|1371020|529392
383037|1201|ROYALTY|2012-06-19|7500|1371020|529392
383038|1201|ROYALTY|2012-03-30|39074|1371021|529392
383039|1201|ROYALTY|2012-06-27|12147|1371021|529392
383040|1201|ROYALTY|2012-08-17|7853|1371021|529392
383041|1201|ROYALTY|2012-10-05|25000|1371021|529392
383042|1201|ROYALTY|2012-05-03|22359|1371022|529392
383043|1201|ROYALTY|2012-11-19|50000|1371022|529392
383044|1201|ROYALTY|2012-04-25|7500|1371023|529392
383045|1201|ROYALTY|2012-06-15|26855|1371024|529392
383046|1201|ROYALTY|2012-12-17|26855|1371024|529392
383047|1201|ROYALTY|2012-10-05|12500|1371025|529392
383048|1201|ROYALTY|2013-01-09|8062|1371025|529392
383049|1201|ROYALTY|2012-03-20|6493|1371025|529392
383050|1201|ROYALTY|2012-04-10|5000|1371026|529392
383051|1201|ROYALTY|2012-09-14|5000|1371026|529392
383052|1201|ROYALTY|2013-01-10|199985|1371027|529392
383053|1201|ROYALTY|2013-02-13|67500|1371028|529392
383054|1201|ROYALTY|2012-08-07|10000|1371029|529392
383055|1201|ROYALTY|2012-11-14|105000|1371029|529392
383056|1201|ROYALTY|2013-01-25|55000|1371029|529392
383057|1201|ROYALTY|2013-02-08|100000|1371029|529392
383058|1201|ROYALTY|2012-12-07|100000|1371030|529392
383059|1201|ROYALTY|2012-06-27|5000|1371031|529392
383060|1201|ROYALTY|2013-01-30|11000|1371032|529392
383061|1201|ROYALTY|2012-09-25|77000|1371033|529392
383062|1201|ROYALTY|2012-12-17|77000|1371033|529392
383063|1201|ROYALTY|2012-10-03|14975|1371034|529392
383064|1201|ROYALTY|2012-10-05|5000|1371035|529392
383065|1201|ROYALTY|2012-12-06|5000|1371035|529392
383066|1201|ROYALTY|2012-03-05|17500|1371036|529392
383067|1201|ROYALTY|2012-06-27|17500|1371036|529392
383068|1201|ROYALTY|2012-07-17|724698|1371037|529392
383069|1201|ROYALTY|2012-09-18|775302|1371037|529392
383070|1201|ROYALTY|2012-10-17|1158334|1371037|529392
383071|1201|ROYALTY|2013-01-16|2182220|1371037|529392
383072|1201|ROYALTY|2012-10-15|18000|1371038|529392
383073|1201|ROYALTY|2012-11-14|19000|1371039|529392
383074|1201|ROYALTY|2012-10-22|5827|1371041|529392
383075|1201|ROYALTY|2012-05-18|32500|1371042|529392
383076|1201|PLAYER MARKETING|2012-09-24|15000|1371042|529392
383078|1201|SUPER BOWL TICKETS PURCHASE|2013-01-25|5000|1371044|529392
383079|1201|SBXLVII ROOMS PURCHASE|2013-01-30|5606|1371044|529392
383080|1201|PLAYER MARKETING|2013-01-31|12500|1371045|529392
383081|1201|PLAYER MARKETING|2012-09-10|11700|1371046|529392
383082|1201|PLAYER MARKETING|2012-10-31|11250|1371046|529392
383083|1201|PLAYER MARKETING|2012-12-11|12300|1371046|529392
383084|1201|COMMERICAL AGREEMENT|2012-05-31|11125000|1371046|529392
383085|1201|COMMERCIAL AGREEMENT|2012-08-31|11125000|1371046|529392
383086|1201|COMMERCIAL AGREEMENT|2012-11-30|11125000|1371046|529392
383087|1201|COMMERCIAL AGREEMENT|2013-02-28|11125000|1371046|529392
383088|1201|SPONSORSHIP|2012-12-03|315000|1371047|529392
383089|1201|ROYALTY|2012-03-01|3575000|1371047|529392
383090|1201|ROYALTY|2012-08-31|3575000|1371047|529392
383091|1201|ROYALTY|2012-12-03|2171685|1371047|529392
383092|1201|ROYALTY|2012-12-21|1353807|1371047|529392
383093|1201|ROYALTY|2013-02-06|781816|1371047|529392
383094|1201|PLAYER MARKETING|2012-10-22|17500|1371048|529392
383095|1201|REIMBURSE EXPENSES|2013-02-13|5090|1371049|529392
383096|1201|REIMBURSE EXPENSES|2012-11-21|7274|1371049|529392
383097|1201|REIMBURSE EXPENSES|2012-05-03|10876|1371049|529392
383098|1201|REIMBURSE EXPENSES|2012-06-19|11674|1371049|529392
383099|1201|REIMBURSE EXPENSES|2013-02-13|14333|1371049|529392
383100|1201|REIMBURSE EXPENSES|2012-07-26|18281|1371049|529392
383101|1201|TRANSITION STUDY|2012-07-25|560582|1371049|529392
383102|1201|PLAYER MARKETING|2012-03-13|265897|1371050|529392
383103|1201|PLAYER MARKETING|2012-03-14|265897|1371050|529392
383104|1201|PLAYER MARKETING|2012-04-23|413317|1371050|529392
383105|1201|PLAYER MARKETING|2012-04-26|267888|1371050|529392
383106|1201|SPONSORSHIP|2012-05-07|35000|1371050|529392
383107|1201|PLAYER MARKETING|2012-05-07|409748|1371050|529392
383108|1201|PLAYER MARKETING|2012-05-21|360750|1371050|529392
383109|1201|PLAYER MARKETING|2012-05-29|165000|1371050|529392
383110|1201|PLAYER MARKETING|2012-06-01|247000|1371050|529392
383111|1201|ROYALTY|2012-10-18|1080000|1371050|529392
383112|1201|ROYALTY|2012-12-14|1080000|1371050|529392
383113|1201|ROYALTY|2012-04-12|1080000|1371050|529392
383114|1201|PLAYER MARKETING|2012-06-08|280200|1371050|529392
383115|1201|PLAYER MARKETING|2012-06-15|32176|1371050|529392
383116|1201|PLAYER MARKETING|2012-06-21|397325|1371050|529392
383117|1201|PLAYER MARKETING|2012-06-25|87185|1371050|529392
383118|1201|PLAYER MARKETING|2012-06-29|140000|1371050|529392
383119|1201|PLAYER MARKETING|2012-07-03|104500|1371050|529392
383120|1201|PLAYER MARKETING|2012-07-05|349544|1371050|529392
383121|1201|PLAYER MARKETING|2012-07-09|463276|1371050|529392
383122|1201|PLAYER MARKETING|2012-07-10|267938|1371050|529392
383123|1201|PLAYER MARKETING|2012-07-11|181645|1371050|529392
383124|1201|PLAYER MARKETING|2012-07-18|368954|1371050|529392
383125|1201|PLAYER MARKETING|2012-07-23|144625|1371050|529392
383126|1201|PLAYER MARKETING|2012-07-30|196868|1371050|529392
383127|1201|PLAYER MARKETING|2012-08-03|138890|1371050|529392
383128|1201|PLAYER MARKETING|2012-08-10|223333|1371050|529392
383129|1201|PLAYER MARKETING|2012-08-15|218162|1371050|529392
383130|1201|PLAYER MARKETING|2012-08-24|77108|1371050|529392
383131|1201|PLAYER MARKETING|2012-09-06|106160|1371050|529392
383132|1201|PLAYER MARKETING|2012-09-17|148733|1371050|529392
383133|1201|PLAYER MARKETING|2012-10-15|180776|1371050|529392
383134|1201|PLAYER MARKETING|2012-10-23|419358|1371050|529392
383135|1201|PLAYER MARKETING|2012-11-08|471788|1371050|529392
383136|1201|PLAYER MARKETING|2012-11-13|5335|1371050|529392
383137|1201|PLAYER MARKETING|2012-11-19|106967|1371050|529392
383138|1201|PLAYER MARKETING|2012-12-11|180182|1371050|529392
383139|1201|PLAYER MARKETING|2012-12-18|38238|1371050|529392
383140|1201|PLAYER MARKETING|2012-12-21|185074|1371050|529392
383141|1201|PLAYER MARKETING|2013-01-08|256943|1371050|529392
383142|1201|PLAYER MARKETING|2013-01-22|320877|1371050|529392
383143|1201|PLAYER MARKETING|2013-02-12|176111|1371050|529392
383144|1201|PLAYER MARKETING|2013-02-22|186390|1371050|529392
383145|1201|ROYALTY|2012-08-15|1080000|1371050|529392
383146|1201|SPONSORSHIP|2012-08-30|75000|1371051|529392
383147|1201|MARKETING COMMITMENT|2012-03-21|15000|1371052|529392
383148|1201|ROYALTY|2012-06-19|47500|1371052|529392
383149|1201|ROYALTY|2012-09-21|47500|1371052|529392
383150|1201|ROYALTY|2012-11-21|47500|1371052|529392
383151|1201|ROYALTY|2013-01-18|47500|1371052|529392
383152|1201|REFUND OF 8/6/12 DISBURSEMENT|2012-09-28|120000|1371053|529392
383153|1201|SUPER BOWL PACKAGE|2013-01-09|30000|1371054|529392
383154|1201|EXPENSE REIMBURSMENT|2012-05-30|40589|1371055|529392
383155|1201|SBXLVII ROOMS PURCHASE|2013-01-30|5214|1371056|529392
383156|1201|SUPER BOWL PACKAGE|2013-01-18|28000|1371058|529392
383157|1201|PLAYER MARKETING|2013-02-15|52500|1371059|529392
383158|1201|PLAYER MARKETING|2012-10-31|5000|1371060|529392
383159|1201|PLAYER MARKETING|2012-11-21|12500|1371060|529392
383160|1201|PLAYER MARKETING|2012-03-09|148147|1371061|529392
383161|1201|PLAYER MARKETING|2012-05-30|5000|1371061|529392
383162|1201|PLAYER MARKETING|2012-05-30|87500|1371061|529392
383163|1201|ROYALTY|2012-08-22|203000|1371061|529392
383164|1201|ROYALTY|2012-10-23|436875|1371061|529392
383165|1201|PLAYER MARKETING|2012-12-14|87500|1371061|529392
383166|1201|PLAYER MARKETING|2012-12-21|500000|1371061|529392
383167|1201|ROYALTY|2013-02-28|487500|1371061|529392
383168|1201|REFUND OF 5/11/12 DISBURSEMENT|2012-06-22|90000|1371062|529392
383169|1201|SUPER BOWL ROOMS PURCHASE|2013-02-13|9263|1371063|529392
383170|1201|SUPER BOWL TICKETS PURCHASE|2013-02-13|15000|1371063|529392
383171|1201|PLAYER MARKETING|2012-10-17|5000|1371064|529392
383172|1201|SPONSORSHIP|2012-06-19|15000|1371065|529392
383173|1201|PLAYER MARKETING|2012-10-12|12500|1371065|529392
383174|1201|PLAYER MARKETING|2012-11-21|5000|1371065|529392
383175|1201|ROYALTY|2012-08-02|5000|1371065|529392
383176|1201|ROYALTY|2012-11-21|5000|1371065|529392
383177|1201|PLAYER MARKETING|2012-04-02|40500|1371066|529392
383178|1201|PLAYER MARKETING|2012-06-27|7500|1371066|529392
383179|1201|PLAYER MARKETING|2013-01-09|8000|1371066|529392
383180|1201|ROYALTY|2012-10-19|1125000|1371067|529392
383181|1201|ROYALTY|2012-03-19|1125000|1371067|529392
383182|1201|ROYALTY|2012-08-28|1125000|1371067|529392
383183|1201|ROYALTY|2012-12-19|1125000|1371067|529392
383184|1201|PLAYER MARKETING|2012-03-05|49520|1371067|529392
383185|1201|PLAYER MARKETING|2012-03-05|34453|1371067|529392
383186|1201|PLAYER MARKETING|2012-03-13|13930|1371067|529392
383187|1201|PLAYER MARKETING|2012-03-13|7279|1371067|529392
383188|1201|PLAYER MARKETING|2012-03-27|147578|1371067|529392
383189|1201|PLAYER MARKETING|2012-04-05|10150|1371067|529392
383190|1201|PLAYER MARKETING|2012-04-05|9750|1371067|529392
383191|1201|PLAYER MARKETING|2012-04-05|7680|1371067|529392
383192|1201|PLAYER MARKETING|2012-04-05|54394|1371067|529392
383193|1201|PLAYER MARKETING|2012-04-10|19570|1371067|529392
383194|1201|PLAYER MARKETING|2012-06-04|147189|1371067|529392
383195|1201|PLAYER MARKETING|2012-06-04|112567|1371067|529392
383196|1201|PLAYER MARKETING|2012-07-13|312884|1371067|529392
383197|1201|PLAYER MARKETING|2012-07-27|210209|1371067|529392
383198|1201|PLAYER MARKETING|2012-08-17|110111|1371067|529392
383199|1201|PLAYER MARKETING|2012-10-01|100788|1371067|529392
383200|1201|PLAYER MARKETING|2012-10-09|244482|1371067|529392
383201|1201|PLAYER MARKETING|2012-10-19|262284|1371067|529392
383202|1201|PLAYER MARKETING|2012-10-22|6721|1371067|529392
383203|1201|PLAYER MARKETING|2012-11-16|348605|1371067|529392
383204|1201|SPONSORSHIP|2012-11-16|183830|1371067|529392
383205|1201|PLAYER MARKETING|2012-12-14|239485|1371067|529392
383206|1201|PLAYER MARKETING|2012-12-17|171834|1371067|529392
383207|1201|PLAYER MARKETING|2012-12-20|7630|1371067|529392
383208|1201|PLAYER MARKETING|2013-01-11|151454|1371067|529392
383209|1201|PLAYER MARKETING|2013-01-25|147991|1371067|529392
383210|1201|PLAYER MARKETING|2013-02-15|5160|1371067|529392
383211|1201|PLAYER MARKETING|2013-02-22|128668|1371067|529392
383212|1201|PLAYER MARKETING|2012-06-04|17458|1371067|529392
383213|1201|PLAYER MARKETING|2012-06-19|140000|1371067|529392
383214|1201|PLAYER MARKETING|2012-06-19|580121|1371067|529392
383215|1201|PLAYER MARKETING|2012-07-02|148215|1371067|529392
383216|1201|PLAYER MARKETING|2012-07-02|11307|1371067|529392
383217|1201|PLAYER MARKETING|2012-07-06|216272|1371067|529392
383218|1201|REFUND OF 3/28/12 DISBURSEMENT FOR $14446|2012-04-27|14446|1371068|529392
383219|1201|REFUND OF 11/20/12 DISBURSEMENT FOR $10768|2012-11-23|10768|1371068|529392
383220|1201|REFUND OF 10/23/12 DISBURSEMENT FOR $10771|2012-12-07|5524|1371068|529392
383221|1201|REFUND OF 11/20/12 DISBURSEMENT FOR $9234|2012-12-07|9234|1371068|529392
383222|1201|REFUND OF 1/24/13 DISBURSEMENT FOR $5380|2013-02-15|5380|1371068|529392
383223|1201|PLAYER MARKETING|2012-06-07|7500|1371070|529392
383224|1201|SPONSORSHIP|2012-04-02|6000|1371071|529392
383225|1201|SPONSORSHIP|2012-06-19|8000|1371071|529392
383226|1201|SPONSORSHIP|2012-07-02|150000|1371072|529392
383227|1201|PLAYER MARKETING|2012-12-14|5000|1371072|529392
383228|1201|PLAYER MARKETING|2013-01-11|27436|1371072|529392
383229|1201|PLAYER MARKETING|2013-02-25|28500|1371072|529392
383230|1201|PLAYER MILITARY TOUR REIMBURSEMENT|2012-08-27|6000|1371073|529392
383231|1201|PLAYER MARKETING REFUND|2012-07-05|9000|1371074|529392
383232|1201|SPONSORSHIP|2013-01-10|125000|1371075|529392
383233|1201|SPONSORSHIP|2013-01-18|175000|1371075|529392
383234|1201|INCOME TAX REFUND|2012-10-12|169375|1374154|529392
383235|1201|INCOME TAX REFUND|2012-10-12|827038|1374154|529392
383236|1201|ROYALTY|2012-04-16|1775320|1374155|529392
383237|1201|ROYALTY|2012-07-16|211475|1374155|529392
383238|1201|ROYALTY|2012-10-15|95672|1374155|529392
383239|1201|ROYALTY|2012-10-30|11737|1374155|529392
383240|1201|INCOME TAX REFUND|2012-10-31|716916|1374162|529392
383241|1201|ROYALTY|2012-07-02|110000|1374163|529392
383242|1201|ROYALTY|2012-10-25|44098|1374163|529392
383243|1201|ROYALTY|2012-12-14|65902|1374163|529392
383244|1201|ROYALTY|2013-02-07|20866|1374163|529392
383285|1201|INSURANCE SETTLEMENT|2013-01-03|12162|1374407|529728
383309|1201|HAIL DAMAGE REIMBURSEMENT|2012-10-13|5888|1374478|529782
383532|1201|REIMBURSE SHARED EXPENSES|2012-08-13|5900|1374955|530046
383533|1201|REIMBURSE SHARED EXPENSES|2012-09-05|5900|1374955|530046
383534|1201|REIMBURSE SHARED EXPENSES|2012-09-27|5900|1374955|530046
383535|1201|REIMBURSE SHARED EXPENSES|2012-11-09|5900|1374955|530046
383536|1201|REIMBURSE SHARED EXPENSES|2012-12-05|5900|1374955|530046
383537|1201|REIMBURSE SHARED EXPENSES|2013-01-08|5900|1374955|530046
383538|1201|REIMBURSE SHARED EXPENSES|2013-02-05|30052|1374955|530046
383539|1201|REIMBURSE SHARED EXPENSES|2013-02-07|8139|1374955|530046
383540|1201|S ARENA RESTITUTION|2012-11-21|110000|1374963|530046
383600|1201|SAVINGS BOND REDEMPTION|2012-10-19|14654|1375013|530075
383602|1201|WAGE REIMBURSEMENT|2012-05-18|5424|1375042|530106
383603|1201|WAGE REIMBURSEMENT|2012-06-21|6499|1375042|530106
383604|1201|WAGE REIMBURSEMENT|2012-09-19|5551|1375042|530106
383605|1201|WAGE REIMBURSEMENT|2013-01-24|6476|1375042|530106
383606|1201|WAGE REIMBURSEMENT|2013-03-29|8466|1375042|530106
383607|1201|WAGE REIMBURSEMENT|2012-07-31|6498|1375043|530106
383608|1201|WAGE REIMBURSEMENT|2013-01-18|10960|1375043|530106
383609|1201|WAGE REIMBURSEMENT|2013-03-29|23117|1375043|530106
