OID|ACCT_TYPE|NAME|PAST_DUE_90|PAST_DUE_180|LIQUIDATED|TOTAL|RPT_ID
72003|102|All Other Accounts|0|0|0|10840|534609
72004|101|Union Dues Receivable||||49631|534612
72005|102|All Other Accounts|||||534612
72006|101|N/A|0|0|0|0|534613
72007|102|All Other Accounts|0|0|0|0|534613
72008|102|All Other Accounts|||0||534614
72009|102|All Other Accounts|||||534618
72011|102|All Other Accounts|||||534625
72012|102|All Other Accounts||||115545|534637
72013|102|All Other Accounts|||||534641
72014|101|NONE|0|0|0|0|534646
72015|102|All Other Accounts|55|0|0|21050|534646
72016|102|All Other Accounts|||||534659
72017|101|NONE|0|0|0|0|534660
72018|102|All Other Accounts|280|14|0|17567|534660
72019|102|All Other Accounts|||||534661
72020|101|DUES RECEIVABLE FROM MEMBERS|1448|320|9928|10058|534662
72021|101|(The information on this page is for disclosure|0|0|0|0|534662
72022|101|purposes only.  It was not subjected to audit.)|0|0|0|0|534662
72023|102|All Other Accounts|||||534662
72024|101|N/A|0|0|0|0|534673
72025|102|All Other Accounts|||||534673
72026|102|All Other Accounts|0|0|0|19228|534675
72027|102|All Other Accounts|||||534681
72028|101|NONE|0|0|0|0|534682
72029|102|All Other Accounts|13270|7533|0|1744705|534682
72030|102|All Other Accounts|||||534683
72031|101|NONE|0|0|0|0|534684
72032|102|All Other Accounts|96|0|0|16796|534684
72033|101|NONE|0|0|0|0|534685
72034|102|All Other Accounts|896|373|0|85976|534685
72035|101|DUES RECEIVABLE FROM MEMBERS|0|0|0|11241|534690
72036|101|(The information on this page is for disclosure|0|0|0|0|534690
72037|101|purposes only.  It was not subjected to audit.)|0|0|0|0|534690
72038|102|All Other Accounts|||||534690
72039|102|All Other Accounts|0|0|0|0|534691
72040|101|N/A|0|0|0|0|534701
72041|102|All Other Accounts|0|0|0|0|534701
72043|102|All Other Accounts|0|0|0|33385|534705
72044|101|NONE|0|0|0|0|534706
72045|102|All Other Accounts|1313|14511|20788|22223|534706
72046|101|DUES & FEES RECEIVABLE FROM MEMBERS (NOT AUDITED)|4715|0|78161|39847|534711
72047|102|All Other Accounts|||||534711
72048|101|MEMBERS DUES||||18702|534714
72049|101|WORK ASSESSMENTS||||71496|534714
72050|102|All Other Accounts|||||534714
72051|102|All Other Accounts|||||534715
73045|101|None|0|0|0|0|535970
72052|101|CENTRAL ENG & CONST ASSOC|3250|24100||28503|534717
72053|101|CORBITT & SONS CONSTRUCTION|0|67500||68700|534717
72054|101|KREAGER BROS EXCAVATING|1336|14745||16081|534717
72055|101|NATURAL CONSTRUCTION|1050|10500||12600|534717
72056|102|All Other Accounts|1470|5250||26977|534717
72057|102|All Other Accounts|||||534720
72059|102|All Other Accounts|||||534721
72060|102|All Other Accounts||||321952|534733
72061|102|All Other Accounts||||0|534741
72062|101|RETURNED CHECKS|2056|410||2466|534753
72063|102|All Other Accounts|||||534753
72377|102|All Other Accounts|0|0|0|0|534882
72067|102|All Other Accounts||||23466|534756
72068|101|DUES AND FEES (ESTIMATED & NOT AUDITED)|2384|320|32453|23135|534760
72069|102|All Other Accounts|||||534760
72070|102|All Other Accounts|||||534761
72071|102|All Other Accounts|||||534768
72072|102|All Other Accounts|0|0|0|0|534769
72073|102|All Other Accounts|0|0|0|0|534771
72074|101|Employee dues receivable|0|0|0|72209|534777
72075|102|All Other Accounts|0|0|0|0|534777
72076|102|All Other Accounts||||6443|534778
72078|102|All Other Accounts|136|0|9641|4949|534782
72079|102|All Other Accounts|||||534783
72080|102|All Other Accounts|2444|549|69827|19597|534784
72081|102|All Other Accounts|||||534789
72082|102|All Other Accounts|||||534790
72083|102|All Other Accounts|||||534796
72084|102|All Other Accounts|||||534797
72085|102|All Other Accounts||||25862|534800
72088|101|COMMON ARC REIMBURSEMENTS||||16986|534801
72089|101|WESTERN STATES REIMBURSEMENTS||||17364|534801
72090|101|MOST REIMBURSEMENTS||||3481|534801
72091|102|All Other Accounts|||||534801
72092|102|All Other Accounts|0|0|0|141226|534809
72093|102|All Other Accounts|0|0|0|0|534817
72095|102|All Other Accounts|0|0|0|0|534823
72097|102|All Other Accounts|0|0|0|2147|534826
72098|102|All Other Accounts||||273753|534828
72099|102|All Other Accounts|0|0|0|0|534829
72100|102|All Other Accounts|0|0|0|357808|534831
72101|102|All Other Accounts||||21704|534833
72102|102|All Other Accounts|0|0|0|269704|534835
72103|102|All Other Accounts|0|0|0|268575|534837
72105|102|All Other Accounts|2399|5|23574|19031|534839
72108|102|All Other Accounts||||0|534853
72109|102|All Other Accounts|||||534854
72110|102|All Other Accounts||||543|534858
72111|102|All Other Accounts||||909221|534860
72112|101|Due From Affiliates||||5583|534863
72113|102|All Other Accounts||||94436|534863
72114|101|46 NO CA COUNTIES CARPENTERS CONFERENCE BOARD||||51132|534864
72115|101|NO CA CARPENTERS REGIONAL COUNCIL||||14947|534864
72116|102|All Other Accounts|775|0|7171|6364|534864
72117|102|All Other Accounts|||||534867
72118|101|ASSN PLAINFIELD TCHRS|0|0|0|152959|534869
72124|101|COLUMBIA COLLEGE|11039|0|0|66232|534869
72127|101|DOWNERS GROVE EEA|0|0|0|54676|534869
72129|101|LOCAL EA DIST 300|0|0|0|51649|534869
72130|101|SPRINGFIELD EDUC ASSN|0|0|0|49348|534869
72132|101|GLENBARD TWP HS  DIST 87|0|0|0|48558|534869
72133|101|HINSDALE-CLARENDON HILLS TA|0|0|0|41654|534869
72143|101|JOINT FACULTY ASSOC|0|0|0|30038|534869
72151|101|MORTON COLLEGE ADJ FAC ASSOC|12665|6333|0|25330|534869
72152|101|COLLEGE OF DUPAGE|0|0|0|24921|534869
72156|101|LYONS TWP HS EA|0|0|0|23326|534869
72160|101|DISTRICT 230 T ASSOC|0|0|0|21189|534869
72165|101|WABASH COUNTY TCHRS ASSN|0|0|0|20274|534869
72166|101|U I U C ASSN ACAD PROF|0|0|0|20215|534869
72168|101|PLAINFIELD SUPT STAF|0|0|0|19963|534869
72170|101|TRITON COLLEGE ADJUNCT FACULTY ASSN.|1975|0|0|19316|534869
72173|101|ARLINGTON HEIGHTS TA|0|0|0|18031|534869
72175|101|PRAIRIE HILLS DIST #144 E A|0|0|0|17796|534869
72176|101|LAGRANGE DISTRICT 102 EDUC. SUPPT. PERS.|8785|4392|0|17569|534869
72179|101|ASSN FOR SP ED PERS|2740|0|0|17404|534869
72181|101|CALUMET PARK COM|999|0|0|17206|534869
72182|101|SUPPORT STAFF ECC|0|0|0|17134|534869
72184|101|MASSAC COUNTY EA|0|0|0|16999|534869
72185|101|DIST U-46 ED ASST|0|0|0|16930|534869
72187|101|NEW TRIER TWP HS|0|0|0|16624|534869
72188|101|FOREST PARK COM|0|0|0|16510|534869
72189|101|APTAKISIC-TRIPP|0|0|0|16264|534869
72190|101|SASED SUPPORT STAFF ASSOCIATION|0|0|0|16174|534869
72191|101|DIST 200 CLASSIF EMP|0|0|0|16161|534869
72193|101|WEST CHICAGO HS|0|0|0|15973|534869
72194|101|CHRISTINE LYMAN (INS PREMIUM)|0|0|0|15749|534869
72195|101|WILLIAMSON CTY EA|0|0|0|15718|534869
72197|101|CLASSROOM TCHRS 149|0|0|0|15307|534869
72198|101|INDIAN PRAIRIE CLASF|0|0|0|14827|534869
72202|101|PEKIN EDUCATION ALLIANCE|0|0|0|14470|534869
72205|101|HIGH SCH  DIS 155 EA|0|0|0|14289|534869
72206|101|STILLMAN VALLEY EA|0|0|0|14212|534869
72212|101|MCHENRY HIGH SCH|0|0|0|13825|534869
72213|101|MONMOUTH-ROSEVILLE EDUCATION ASSN|0|0|0|13747|534869
72214|101|RIVER TRAILS COM|0|0|0|13546|534869
72216|101|BERKELEY ESP|6601|3186|0|13431|534869
72217|101|PEKIN ELEM|0|0|0|13413|534869
72218|101|PLANO|0|0|0|13248|534869
72219|101|COAL CITY|0|0|0|13227|534869
72220|101|LANSING ED ASSN|0|0|0|13187|534869
72221|101|OAKWOOD UNIT 76 EDUC. ASSN.|0|0|0|13069|534869
72222|101|CARY|0|0|0|12978|534869
72223|101|BERWYN SOUTH COM|0|0|0|12956|534869
72224|101|UNITED STAFF OF COLUMBIA COLLEGE|0|0|0|12921|534869
72225|101|LAKE FOREST H S|0|0|0|12908|534869
72226|101|L A D S E-ASSN|0|0|0|12602|534869
72227|101|EAST RICHLAND|0|0|0|12296|534869
72228|101|UNIT 5 SUPPORT PROFESSIONALS ASSOC.|0|0|0|12214|534869
72229|101|MACOMB|0|0|0|12153|534869
72230|101|CONGERVILLE EUREKA GDFL|0|0|0|11982|534869
72231|101|PRAIRIE STATE COLLEGE|2305|0|0|11924|534869
72232|101|ROCKTON TEACHERS ASSN|0|0|0|11790|534869
72233|101|N E S P A  OF #203|0|0|0|11595|534869
72234|101|LISLE COM|0|0|0|11585|534869
72235|101|DEERFIELD COM|0|0|0|11555|534869
72236|101|ADLAI STEVENSON H S|0|0|0|11443|534869
72237|101|SYCAMORE|0|0|0|11424|534869
72238|101|OAKTON COMM COLL|0|0|0|11414|534869
72239|101|EAST MOLINE EDUCATION ASSN|0|0|0|11004|534869
72240|101|UNITED TWP HS|0|0|0|10986|534869
72241|101|EAST MAINE COM|0|0|0|10810|534869
72242|101|BRADLEY BOURBONNAIS|0|0|0|10720|534869
72243|101|SKOKIE DIST 69 EA|0|0|0|10565|534869
72244|101|ADDISON TCHRS ASSN|0|0|0|10517|534869
72245|101|DUNLAP|0|0|0|10515|534869
72246|101|VANDALIA|0|0|0|10498|534869
72247|101|GRAYSLAKE EDUCATION ASSOCIATION|0|0|0|10472|534869
72248|101|STEGER COM|0|0|0|10448|534869
72249|101|LOMBARD ELEM|0|0|0|10388|534869
72250|101|MOLINE ESP|0|0|0|10138|534869
72251|101|ST JACOB-TRIAD EA|0|0|0|10116|534869
72252|101|OAK LAWN-NORTH PALOS|0|0|0|9941|534869
72253|101|DIST 15 ESPA|0|0|0|9714|534869
72254|101|WESTVILLE|0|0|0|9630|534869
72255|101|MATTESON COM|0|0|0|9569|534869
72256|101|WOOD DALE T A|0|0|0|9562|534869
72257|101|FLOSSMOOR COM|0|0|0|9537|534869
72258|101|ECHO ED SUP PER ASSC|0|0|0|9490|534869
72259|101|NORTH BOONE|0|0|0|9365|534869
72260|101|LINCOLNWAY SP ED 843|0|0|0|9305|534869
72261|101|MT VERNON ELEM COM|0|0|0|9281|534869
72262|101|CLASSIFIED PERS ASSN|0|0|0|9219|534869
72263|101|CARBONDALE HIGH SCH|0|0|0|9213|534869
72264|101|SAUK VILLAGE CLASSIFIED UNION|0|0|0|9194|534869
72265|101|SCHAUMBURG ED EMP OR|0|0|0|9167|534869
72266|101|SIUC FAC ASSN|0|0|0|9089|534869
72267|101|CHICAGO RIDGE|0|0|0|8839|534869
72268|101|BARRINGTON SCH EMPL|0|0|0|8821|534869
72269|101|KILDEER COUNTRYSIDE|0|0|0|8810|534869
72270|101|CARMI-WHITE CTY EA|0|0|0|8795|534869
72271|101|PRAIRIE HILLS S P A|0|0|0|8751|534869
72272|101|DIST 214 ESPA|0|0|0|8671|534869
72273|101|WASHINGTON HIGH SCH|0|0|0|8590|534869
72274|101|CUST-MAINT WORKERS|1547|0|0|8557|534869
72275|101|RANTOUL|0|0|0|8541|534869
72276|101|DIST 99 SUPPT STAFF|0|0|0|8449|534869
72277|101|MERCER COUNTY EA|0|0|0|8410|534869
72278|101|BEECHER|0|0|0|8364|534869
72279|101|SHELBYVILLE|0|0|0|8248|534869
72280|101|DISTRICT 15 TRANSPORTATION UNION|0|0|0|8103|534869
72281|101|WEST CARROLL E.A.|0|0|0|8061|534869
72282|101|DIST U-46 TRAN UNION|0|0|0|8006|534869
72283|101|LIBERTYVILLE ELEM EA|0|0|0|7955|534869
72284|101|KIRBY PARA-EDUCATORS|0|0|0|7926|534869
72285|101|EDWARDS CO|0|0|0|7914|534869
72286|101|EFFINGHAM|0|0|0|7792|534869
72287|101|BRIMFIELD C U|0|0|0|7595|534869
72288|101|SPEED|0|0|0|7546|534869
72289|101|MT VERNON TWP H S|0|0|0|7538|534869
72290|101|BENSENVILLE E A|0|0|0|7532|534869
72291|101|DISTRICT 300 EDUC. SUPPT. ASSOC.|0|0|0|7455|534869
72292|101|MORTON|0|0|0|7445|534869
72293|101|HIGHLAND|0|0|0|7362|534869
72294|101|AERO EDUCATION ASSOCIATION|0|0|0|7311|534869
72295|101|DECATUR|0|0|0|7285|534869
72296|101|MID-VALLEY SPECIAL EDUCATION ASSOCIATION|0|0|0|7267|534869
72297|101|BETHALTO ESP ASSOC|0|0|0|7242|534869
72298|101|BERKELEY E A|0|0|0|7240|534869
72299|101|BEARDSTOWN|0|0|0|7183|534869
72300|101|JERSEYVILLE|0|0|0|7183|534869
73094|101|None|0|0|0|0|536651
72301|101|PUTNAM CO C U|0|0|0|7178|534869
72303|101|OSWEGO CUST ASSOC|0|0|0|6998|534869
72305|101|PALOS HEIGHTS COM|0|0|0|6918|534869
72306|101|KEWANEE  EDUCATION ASSN|0|0|0|6912|534869
72307|101|JOHNSBURG COM|0|0|0|6878|534869
72308|101|DIST 300 EDUC.SERVICE PERS. ASSOC|0|0|0|6849|534869
72309|101|DISTRICT #159 E A|0|0|0|6824|534869
72310|101|ST CHARLES ESP|0|0|0|6822|534869
72313|101|SALT CREEK E A|0|0|0|6613|534869
72314|101|CENTRALIA HS|0|0|0|6596|534869
72315|101|LINCONSHIRE ELEM|0|0|0|6573|534869
72316|101|ANTIOCH CC|0|0|0|6440|534869
72317|101|UNITY E A|0|0|0|6434|534869
72318|101|QUEEN BEE ELEM|0|0|0|6432|534869
72319|101|SHERRARD|0|0|0|6338|534869
72320|101|FREMONT E A|0|0|0|6331|534869
72321|101|HUNTLEY ED SUPT  ASC|0|0|0|6325|534869
72322|101|SANGAMON AREA SP ED|0|0|0|6320|534869
72323|101|MURPHYSBORO|0|0|0|6304|534869
72324|101|PROPHETSTOWN LYNDON|0|0|0|6267|534869
72325|101|ROCHESTER|0|0|0|6258|534869
72326|101|TAYLORVILLE|0|0|0|6231|534869
72327|101|SANDBURG EA|0|0|0|6145|534869
72328|101|MARENGO AREA EDUC ASSN|0|0|0|6140|534869
72329|101|MUNDELEIN COM|0|0|0|6131|534869
72330|101|GLENCOE COM|0|0|0|6118|534869
72331|101|MOUNT PROSPECT COM|0|0|0|5987|534869
72332|101|EDUC ASSN 143 - MIDLOTHIAN|0|0|0|5962|534869
72333|101|SUNNYBROOK COM|0|0|0|5939|534869
72334|101|MCHENRY COUNTY COLLEGE ADJUNCT FAC. ASSN|954|0|0|5923|534869
72335|101|OTTAWA ELEM EA|0|0|0|5916|534869
72336|101|OSWEGO EDUCATION SUPPORT ASSOC.|0|0|0|5914|534869
72337|101|CHESTER|0|0|0|5898|534869
72338|101|HARRISBURG|0|0|0|5835|534869
72339|101|MUNDELEIN H S CONS|0|0|0|5756|534869
72340|101|NORRIDGE COM|0|0|0|5756|534869
72341|101|ERIE C U|0|0|0|5717|534869
72342|101|LENA WINSLOW|0|0|0|5717|534869
72343|101|NORTH PALOS E A ESP|0|0|0|5650|534869
72344|101|S E D O L  SUPP STAFF ASSN|0|0|0|5596|534869
72345|101|LINCOLN ELEM SCH|0|0|0|5508|534869
72346|101|BELVIDERE EDUCATION SUPT TEAM|0|0|0|5490|534869
72347|101|HENRY SENACHWINE E A|0|0|0|5440|534869
72348|101|ROCK FALLS COM|0|0|0|5418|534869
72349|101|UNIFIED STAFF ASSN|78|0|0|5395|534869
72350|101|HONONEGAH EA|0|0|0|5392|534869
72351|101|OLYMPIA|0|0|0|5388|534869
72352|101|DALLAS COMMUNITY EDUCATION ASN|1507|0|0|5313|534869
72353|101|LA GRANGE SOUTH #105 E A|0|0|0|5305|534869
72354|101|CENTRAL A & M|0|0|0|5288|534869
72355|101|GREENVILLE E A|0|0|0|5230|534869
72356|101|BLACK HAWK AREA SPEC ED ASSOC|0|0|0|5162|534869
72357|101|STREATOR ELEM TCHRS ASSN|0|0|0|5128|534869
72358|101|COBDEN|0|0|0|5118|534869
72359|101|JOLIET UNITED ADJUNCTS COALITION IEA-NEA|0|0|0|5075|534869
72360|101|FIELDCREST E A|0|0|0|5034|534869
72361|101|RIVER FOREST COM|0|0|0|5011|534869
72362|101|SASED ED  ASSN|0|0|0|5003|534869
72363|102|All Other Accounts|0|0|0|811621|534869
72364|102|All Other Accounts|||||534871
72365|102|All Other Accounts|0|0|0|0|534874
72371|101|HOOPER||||6053|534881
72366|101|Taxes Withheld Receivable||||3719|534875
72367|102|All Other Accounts|||||534875
72368|101|Plumbers and Pipefitters, Local 562|19090|||19090|534877
72369|102|All Other Accounts||||51523|534877
72370|101|C&C POWERLINE||||9684|534881
72372|101|JORDAN HIGH VOLTAGE||||5562|534881
72373|101|L.E. MYERS||||5189|534881
72374|101|SERVICE ELECTRIC||||34144|534881
72375|102|All Other Accounts||||2846|534881
72376|101|none|0|0|0|0|534882
72629|101|IBEW Benefit & Welfare Funds||||19247|535394
72378|101|DUES RECEIVABLE FROM MEMBERS|2829|796|67127|41231|534883
72379|101|(The information on this page is for disclosure|0|0|0|0|534883
72380|101|purposes only.  It was not subjected to audit.)|0|0|0|0|534883
72381|102|All Other Accounts|||||534883
72382|102|All Other Accounts||||124000|534889
72383|101|46 NO CA COUNTIES CARPENTERS CONFERENCE BOARD||||35699|534890
72384|101|NO CA CARPENTERS REGIONAL COUNCIL||||23226|534890
72385|102|All Other Accounts|550|0|13700|5883|534890
72386|101|46 NO CA COUNTIES CARPENTERS CONFERENCE BOARD||||94529|534891
72387|102|All Other Accounts|725|0|12804|8845|534891
72388|102|All Other Accounts||||57337|534892
72389|102|All Other Accounts|17289||35919|30512|534893
72390|102|All Other Accounts|||||534897
72391|101|Southern Benefits-Work Assessments||||121593|534901
72392|101|Employee Reimbursements||||1788|534901
72393|102|All Other Accounts|||||534901
72394|102|All Other Accounts|||||534902
72395|101|Totals from all other accounts receivable|0|0|0|29132|534904
72396|102|All Other Accounts|0|0|0|0|534904
72397|101|Contirbutions receivable-Equality Fund||||286161|534905
72398|102|All Other Accounts|||||534905
72399|102|All Other Accounts|||||534907
72400|102|All Other Accounts|0|0|0|26944|534915
72401|102|All Other Accounts|||||534917
72402|101|46 NO CA COUNTIES CARPENTERS CONFERENCE BOARD||||120255|534920
72403|102|All Other Accounts|1860||43429|20352|534920
72404|102|All Other Accounts||||20520|534923
72406|102|All Other Accounts||||72316|534925
72407|102|All Other Accounts|0|0|0|22422|534945
72408|102|All Other Accounts|0|0|0|236658|534946
72409|101|ENERFAB||||9773|534958
72410|101|POWER MAINTENANCE CONSTRUCTION||||21362|534958
72411|101|URS ENERGY||||5929|534958
72412|102|All Other Accounts||||15510|534958
72413|102|All Other Accounts|||||534960
72414|102|All Other Accounts|||||534961
72415|102|All Other Accounts|0|0|0|0|534963
72416|101|RAYTHEON||||97664|534966
72417|102|All Other Accounts|||||534966
72418|101|Washington State Dept of Personnel|0|0|0|731260|534967
72419|101|Western Washington University|0|0|0|8651|534967
72420|101|WA State Consortium of Technical Colleges|0|0|0|50530|534967
72421|101|Eastern Washington University|0|0|0|12360|534967
72422|101|University of Washington|0|0|0|59781|534967
72439|101|Misc Other||||246|535013
72423|101|Washington State University|0|0|0|6311|534967
72424|101|The Evergreen State College|0|0|0|7053|534967
72425|101|Sunrise Dental|0|11009|0|11009|534967
72426|101|Bright Now Dental|0|7504|0|16499|534967
72427|102|All Other Accounts|0|0|0|33007|534967
72428|101|NONE ITEMIZED|0|0|0|0|534968
72429|102|All Other Accounts|552|1184|18596|11622|534968
72430|102|All Other Accounts||||0|534969
72431|102|All Other Accounts||||83351|534972
72432|102|All Other Accounts|0|0|0|88970|534977
72433|102|All Other Accounts||||126879|534978
72434|102|All Other Accounts|||||534984
72435|102|All Other Accounts|88029|2295|286127|241630|535003
72436|102|All Other Accounts||||217722|535006
72437|101|Union Dues Recievable-June 2013||||113039|535013
72438|101|AFSCME and Affiliates||||23237|535013
72440|102|All Other Accounts|||||535013
72441|102|All Other Accounts|||||535018
72442|102|All Other Accounts|||||535024
72443|102|All Other Accounts|||||535026
72444|102|All Other Accounts|0|0|0|0|535048
72445|102|All Other Accounts|||||535052
72446|101|Ironworkers Combined Account||||60288|535061
72447|102|All Other Accounts|||||535061
72448|101|NONE ITEMIZED|0|0|0|0|535063
72449|102|All Other Accounts|0|0|0|1227|535063
72450|101|46 NO CA COUNTIES CARPENTERS CONFERENCE BOARD||||112752|535064
72451|102|All Other Accounts|1510|45|23443|17164|535064
72452|101|NONE|0|0|0|0|535066
72453|102|All Other Accounts|||||535066
72454|102|All Other Accounts||||17371|535068
72455|101|46 NO CA COUNTIES CARPENTERS CONFERENCE BOARD||||137799|535072
72456|102|All Other Accounts|3128|344|51208|25009|535072
72457|102|All Other Accounts|0|0|0|0|535074
72458|102|All Other Accounts|0|0|0|0|535076
72459|102|All Other Accounts||||31749|535078
72460|101|NONE ITEMIZED|0|0|0|0|535079
72461|102|All Other Accounts|1436|12470|20098|22974|535079
72463|101|Southeastern Ironworkers Combined Account||||25146|535093
72464|102|All Other Accounts|||||535093
72465|101|NONE ITEMIZED|0|0|0|0|535094
72466|102|All Other Accounts|0|0|0|0|535094
72467|102|All Other Accounts||||127086|535095
72468|102|All Other Accounts|||||535098
72469|101|NONE ITEMIZED|0|0|0|0|535115
72470|102|All Other Accounts|2988|0|0|2988|535115
72471|101|NONE ITEMIZED|0|0|0|0|535124
72472|102|All Other Accounts|496|5|7643|6868|535124
72473|102|All Other Accounts|||||535126
72474|102|All Other Accounts|0|0|0|280106|535143
72475|102|All Other Accounts|||||535151
72476|102|All Other Accounts||||155062|535153
72477|101|NONE ITEMIZED|0|0|0|0|535157
72478|102|All Other Accounts|476|324|10859|5851|535157
72479|101|Members||||88325|535158
72480|102|All Other Accounts||||0|535158
72481|101|REDSTONE PAINTING & FINISHING, LLC|0|17084|0|17084|535159
72482|102|All Other Accounts|0|0|0|0|535159
72483|101|NONE ITEMIZED|0|0|0|0|535162
72484|102|All Other Accounts|446|96|32836|10396|535162
72485|101|Industrial I & E, Inc.|0|0|0|5289|535163
72486|102|All Other Accounts|0|0|0|20065|535163
72487|102|All Other Accounts|0|0|0|0|535164
72488|102|All Other Accounts|||||535167
72489|102|All Other Accounts||||1070067|535170
